token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps	event
360-14	PKP131	360	da	da	linguistic	none	_	_	_	_	_	_	_
360-15	PKP131	360	giugno	giugno	linguistic	none	_	End=591.876	_	_	_	_	_
361-0	PKP131	361	(#è	è	linguistic	some	_	Begin=592.472	_	_	0-2(0)	_	_
361-1	PKP131	361	ancora	ancora	linguistic	some	_	_	_	_	0-6(0)	_	_
361-2	PKP131	361	ca)	ca	linguistic	some	_	End=593.064	_	_	0-2(0)	_	_
362-0	PKP125	362	vuole	vuole	linguistic	none	_	Begin=593.977	_	_	_	_	_
362-1	PKP125	362	solo	solo	linguistic	none	_	_	_	_	_	_	_
362-2	PKP125	362	(taggare)	taggare	linguistic	none	_	_	_	_	0-7(0)	_	_
362-3	PKP125	362	il	il	linguistic	none	_	_	_	_	_	_	_
362-4	PKP125	362	maritino	maritino	linguistic	none	_	_	_	_	_	_	_
362-5	PKP125	362	ma	ma	linguistic	none	_	_	_	_	_	_	_
362-6	PKP125	362	nel	nel	linguistic	none	_	_	_	_	_	_	_
362-7	PKP125	362	frattempo	frattempo	linguistic	none	_	_	_	_	_	_	_
362-8	PKP125	362	magari	magari	linguistic	none	_	_	_	_	_	_	_
362-9	PKP125	362	si	si	linguistic	none	_	_	_	_	_	_	_
362-10	PKP125	362	trova	trova	linguistic	none	_	_	_	_	_	_	_
362-11	PKP125	362	anche	anche	linguistic	none	_	_	_	_	_	_	_
362-12	PKP125	362	un'	un'	linguistic	none	SpaceAfter=No	_	_	_	_	_	_
362-13	PKP125	362	altra	altra	linguistic	none	_	_	_	_	_	_	_
362-14	PKP125	362	donna	donna	linguistic	none	_	End=597.536	_	_	_	_	_
363-0	PKP131	363	che	che	linguistic	none	_	Begin=599.413	_	_	_	_	_
363-1	PKP131	363	tra	tra	linguistic	none	_	_	_	_	_	_	_
363-2	PKP131	363	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	_	_
363-3	PKP131	363	altro	altro	linguistic	none	_	_	_	_	_	_	_
363-4	PKP131	363	questa	questa	linguistic	none	_	_	_	_	_	_	_
363-5	PKP131	363	è	è	linguistic	none	_	_	_	_	_	_	_
363-6	PKP131	363	una	una	linguistic	none	_	_	_	_	_	_	_
363-7	PKP131	363	cosa	cosa	linguistic	none	_	_	_	_	_	_	_
363-8	PKP131	363	bruttissima	bruttissima	linguistic	none	_	End=601.113	_	_	_	_	_
364-0	PKP131	364	perché	perché	linguistic	none	_	Begin=601.138	_	_	_	_	_
364-1	PKP131	364	pure	pure	linguistic	none	_	_	_	_	_	_	_
364-2	PKP131	364	la	la	linguistic	none	_	_	_	_	_	_	_
364-3	PKP131	364	famiglia	famiglia	linguistic	none	_	_	_	_	_	_	_
364-4	PKP131	364	glielo	glielo	linguistic	none	_	_	_	_	_	_	_
364-5	PKP131	364	dice	dice	linguistic	none	_	End=602.576	_	_	_	_	_
365-0	PKP131	365	>gli	gli	linguistic	none	_	Begin=602.65	_	Fast=0-3	_	_	_
365-1	PKP131	365	dice<	dice	linguistic	none	_	_	_	Fast=0-4	_	_	_
365-2	PKP131	365	no	no	linguistic	none	_	End=603.118	_	_	_	_	_
366-0	PKP131	366	tu	tu	linguistic	none	_	Begin=603.827	_	_	_	_	_
366-1	PKP131	366	vai	vai	linguistic	none	_	_	_	_	_	_	_
366-2	PKP131	366	là:	là	linguistic	none	_	_	1x1	_	_	_	_
366-3	PKP131	366	perché:	perché	linguistic	none	_	End=604.867	5x1	_	_	_	_
367-0	PKP131	367	#>non	non	linguistic	some	_	Begin=604.985	_	Fast=1-4	_	_	_
367-1	PKP131	367	lo	lo	linguistic	some	_	_	_	Fast=0-2	_	_	_
367-2	PKP131	367	vuoi<	vuoi	linguistic	some	_	_	_	Fast=0-4	_	_	_
367-3	PKP131	367	fà	fà	linguistic	some	_	_	_	_	_	_	_
367-4	PKP131	367	venì	venì	linguistic	some	_	_	_	_	_	_	_
367-5	PKP131	367	ca	ca	linguistic	some	_	_	_	_	_	_	_
367-6	PKP131	367	perché	perché	linguistic	some	_	_	_	_	_	_	_
367-7	PKP131	367	ille:	ille	linguistic	some	_	End=606.931	3x1	_	_	_	_
368-0	PKP131	368	#se	se	linguistic	some	_	Begin=608.364	_	_	_	_	_
368-1	PKP131	368	trova	trova	linguistic	some	_	_	_	_	_	_	_
368-2	PKP131	368	n'	n'	linguistic	some	SpaceAfter=No	_	_	_	_	_	_
368-3	PKP131	368	ata	ata	linguistic	some	_	End=609.655	_	_	_	_	_
369-0	PKP125	369	beh	beh	linguistic	none	_	Begin=610.019|End=610.305	_	_	_	_	BC
370-0	PKP125	370	beh	beh	linguistic	none	_	Begin=611.33|End=611.655	_	_	_	_	BC
371-0	PKP125	371	ma	ma	linguistic	none	_	Begin=611.957|End=612.157	_	_	_	_	_
372-0	PKP125	372	un	un	linguistic	none	_	Begin=612.183	_	_	_	_	_
372-1	PKP125	372	uomo	uomo	linguistic	none	_	_	_	_	_	_	_
372-2	PKP125	372	che	che	linguistic	none	_	_	_	_	_	_	_
372-3	PKP125	372	già	già	linguistic	none	_	_	_	_	_	_	_
372-4	PKP125	372	ha	ha	linguistic	none	_	_	_	_	_	_	_
372-5	PKP125	372	fatto	fatto	linguistic	none	_	_	_	_	_	_	_
372-6	PKP125	372	una	una	linguistic	none	_	_	_	_	_	_	_
372-7	PKP125	372	cosa	cosa	linguistic	none	_	End=613.794	_	_	_	_	_
373-0	PKP125	373	così	così	linguistic	none	_	Begin=614.109|End=614.448	_	_	_	_	_
374-0	PKP125	374	uno	uno	linguistic	none	_	Begin=614.655	_	_	_	_	_
374-1	PKP125	374	me	me	linguistic	none	_	_	_	_	_	_	_
374-2	PKP125	374	la	la	linguistic	none	_	_	_	_	_	_	_
374-3	PKP125	374	può	può	linguistic	none	_	_	_	_	_	_	_
374-4	PKP125	374	rifare	rifare	linguistic	none	_	End=615.699	_	_	_	_	_
375-0	PKP125	375	mille	mille	linguistic	none	_	Begin=616.169	_	_	_	_	_
375-1	PKP125	375	volte	volte	linguistic	none	_	End=616.99	_	_	_	_	_
376-0	PKP131	376	eh	eh	linguistic	none	_	Begin=618.724|End=619.014	_	_	_	_	BC
377-0	PKP125	377	vabbè	vabbè	linguistic	none	_	Begin=619.847	_	_	_	_	_
377-1	PKP125	377	dipende	dipende	linguistic	none	_	_	_	_	_	_	_
377-2	PKP125	377	dai	dai	linguistic	none	_	_	_	_	_	_	_
377-3	PKP125	377	non	non	linguistic	none	_	_	_	_	_	_	_
377-4	PKP125	377	è	è	linguistic	none	_	_	_	_	_	_	_
377-5	PKP125	377	detto	detto	linguistic	none	_	End=621.103	_	_	_	_	_
378-0	PKP125	378	questo	questo	linguistic	none	_	Begin=621.147	_	_	_	_	_
378-1	PKP125	378	è	è	linguistic	none	_	_	_	_	_	_	_
378-2	PKP125	378	molto	molto	linguistic	none	_	_	_	_	_	_	_
378-3	PKP125	378	un	un	linguistic	none	_	_	_	_	_	_	_
378-4	PKP125	378	ragionamento:	ragionamento	linguistic	none	_	End=622.807	11x1	_	_	_	_
379-0	PKP125	379	(trivia:le:)	triviale	linguistic	none	_	Begin=622.867|End=623.955	5x1,7x1	_	0-8(0)	_	_
380-0	PKP131	380	no	no	linguistic	none	_	Begin=624.29	_	_	_	_	BC
380-1	PKP131	380	però:	però	linguistic	none	_	End=624.842	3x1	_	_	_	_
381-0	PKP131	381	può	può	linguistic	none	_	Begin=624.869	_	_	_	_	_
381-1	PKP131	381	[darsi	darsi	linguistic	none	_	_	_	_	_	0-5(29)	_
381-2	PKP131	381	per]ché	perché	linguistic	none	_	End=625.862	_	_	_	0-3(29)	_
382-0	PKP125	382	[di	di	linguistic	none	_	Begin=625.044	_	_	_	0-2(29)	_
382-1	PKP125	382	paese]	paese	linguistic	none	_	End=625.655	_	_	_	0-5(29)	_
383-0	PKP131	383	c'	c'	linguistic	none	SpaceAfter=No	Begin=626.32	_	_	_	_	_
383-1	PKP131	383	è	è	linguistic	none	_	_	_	_	_	_	_
383-2	PKP131	383	s[empre]	sempre	linguistic	none	_	_	_	_	_	0-6(30)	_
383-3	PKP131	383	il	il	linguistic	none	_	_	_	_	_	_	_
383-4	PKP131	383	fatto:	fatto	linguistic	none	_	End=627.448	4x1	_	_	_	_
384-0	PKP125	384	[mh]	mh	linguistic	none	_	Begin=626.527|End=626.714	_	_	_	0-2(30)	BC
385-0	PKP131	385	si	si	linguistic	none	_	Begin=627.522	_	_	_	_	_
385-1	PKP131	385	perde	perde	linguistic	none	_	_	_	_	_	_	_
385-2	PKP131	385	il	il	linguistic	none	_	_	_	_	_	_	_
385-3	PKP131	385	pelo	pelo	linguistic	none	_	_	_	_	_	_	_
385-4	PKP131	385	ma	ma	linguistic	none	_	_	_	_	_	_	_
385-5	PKP131	385	non	non	linguistic	none	_	_	_	_	_	_	_
385-6	PKP131	385	il	il	linguistic	none	_	_	_	_	_	_	_
385-7	PKP131	385	vizio	vizio	linguistic	none	_	End=628.95	_	_	_	_	_
386-0	PKP131	386	va	va	linguistic	none	_	Begin=629.049	_	_	_	_	_
386-1	PKP131	386	bene?	bene	linguistic	none	Intonation=Rising	End=629.517	_	_	_	_	_
387-0	PKP125	387	°eh°	eh	linguistic	none	Volume=Low	Begin=629.674|End=629.967	_	_	_	_	BC
388-0	PKP125	388	per	per	linguistic	none	_	Begin=631.068	_	_	_	_	_
388-1	PKP125	388	come	come	linguistic	none	_	_	_	_	_	_	_
388-2	PKP125	388	[ha	ha	linguistic	none	_	_	_	_	_	0-2(31)	_
388-3	PKP125	388	trattato	trattato	linguistic	none	_	_	_	_	_	0-8(31)	_
388-4	PKP125	388	la	la	linguistic	none	_	_	_	_	_	0-2(31)	_
388-5	PKP125	388	sua	sua	linguistic	none	_	_	_	_	_	0-3(31)	_
388-6	PKP125	388	ex]	ex	linguistic	none	_	_	_	_	_	0-2(31)	_
388-7	PKP125	388	moglie	moglie	linguistic	none	_	End=633.113	_	_	_	_	_
389-0	PKP131	389	[poi	poi	linguistic	none	_	Begin=631.482	_	_	_	0-3(31)	_
389-1	PKP131	389	non	non	linguistic	none	_	_	_	_	_	0-3(31)	_
389-2	PKP131	389	si	si	linguistic	none	_	_	_	_	_	0-2(31)	_
389-3	PKP131	389	deve	deve	linguistic	none	_	_	_	_	_	0-4(31)	_
389-4	PKP131	389	dare	dare	linguistic	none	_	_	_	_	_	0-4(31)	_
389-5	PKP131	389	xx]	x	unknown	none	_	End=632.605	_	_	_	0-2(31)	_
390-0	PKP125	390	c(io)è	cioè	linguistic	none	_	Begin=633.177	_	_	1-3(0)	_	_
390-1	PKP125	390	voglio	voglio	linguistic	none	_	_	_	_	_	_	_
390-2	PKP125	390	di'	di'	linguistic	none	Truncated=Yes	End=633.719	_	_	_	_	_
391-0	PKP125	391	c(io)è:	cioè	linguistic	none	_	Begin=633.778	3x1	_	1-3(0)	_	_
391-1	PKP125	391	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_	_
391-2	PKP125	391	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	_	_
391-3	PKP125	391	ha	ha	linguistic	none	_	_	_	_	_	_	_
391-4	PKP125	391	appesa	appesa	linguistic	none	_	_	_	_	_	_	_
391-5	PKP125	391	in	in	linguistic	none	_	_	_	_	_	_	_
391-6	PKP125	391	un	un	linguistic	none	_	_	_	_	_	_	_
391-7	PKP125	391	angolo	angolo	linguistic	none	_	_	_	_	_	_	_
391-8	PKP125	391	no?	no	linguistic	none	Intonation=Rising	End=635.497	_	_	_	_	_
392-0	PKP131	392	((ride))	((ride))	nonverbalbehavior	none	_	Begin=637.344|End=637.653	_	_	_	_	_
393-0	PKP125	393	((ride))	((ride))	nonverbalbehavior	none	_	Begin=638.103|End=638.359	_	_	_	_	_
394-0	PKP131	394	tu	tu	linguistic	none	_	Begin=638.315	_	_	_	_	_
394-1	PKP131	394	devi	devi	linguistic	none	_	_	_	_	_	_	_
394-2	PKP131	394	dare	dare	linguistic	none	_	_	_	_	_	_	_
394-3	PKP131	394	sempre	sempre	linguistic	none	_	_	_	_	_	_	_
394-4	PKP131	394	il	il	linguistic	none	_	_	_	_	_	_	_
394-5	PKP131	394	beneficio	beneficio	linguistic	none	_	_	_	_	_	_	_
394-6	PKP131	394	del	del	linguistic	none	_	_	_	_	_	_	_
394-7	PKP131	394	dubbio	dubbio	linguistic	none	_	End=639.96	_	_	_	_	_
395-0	PKP131	395	ma:	ma	linguistic	none	_	Begin=639.996|End=640.375	1x1	_	_	_	_
396-0	PKP131	396	tu	tu	linguistic	none	_	Begin=640.399	_	_	_	_	_
396-1	PKP131	396	[fami]:glia:	famiglia	linguistic	none	_	End=641.162	3x1,7x1	_	_	0-4(32)	_
397-0	PKP125	397	[xx]	x	unknown	none	_	Begin=640.527|End=640.835	_	_	_	0-2(32)	_
398-0	PKP131	398	che	che	linguistic	none	_	Begin=641.201	_	_	_	_	_
398-1	PKP131	398	dici	dici	linguistic	none	_	_	_	_	_	_	_
398-2	PKP131	398	no	no	linguistic	none	_	_	_	_	_	_	_
398-3	PKP131	398	tu	tu	linguistic	none	_	_	_	_	_	_	_
398-4	PKP131	398	te	te	linguistic	none	_	_	_	_	_	_	_
398-5	PKP131	398	ne	ne	linguistic	none	_	_	_	_	_	_	_
398-6	PKP131	398	devi	devi	linguistic	none	_	_	_	_	_	_	_
398-7	PKP131	398	anda'	anda'	linguistic	none	Truncated=Yes	End=642.497	_	_	_	_	_
399-0	PKP131	399	c(io)è	cioè	linguistic	none	_	Begin=642.985|End=643.349	_	_	1-3(0)	_	_
400-0	PKP131	400	la	la	linguistic	none	_	Begin=644.213	_	_	_	_	_
400-1	PKP131	400	fai	fai	linguistic	none	_	_	_	_	_	_	_
400-2	PKP131	400	stare	stare	linguistic	none	_	_	_	_	_	_	_
400-3	PKP131	400	male	male	linguistic	none	_	_	_	_	_	_	_
400-4	PKP131	400	la	la	linguistic	none	_	_	_	_	_	_	_
400-5	PKP131	400	fai	fai	linguistic	none	_	_	_	_	_	_	_
400-6	PKP131	400	sentire	sentire	linguistic	none	_	_	_	_	_	_	_
400-7	PKP131	400	male	male	linguistic	none	_	End=645.763	_	_	_	_	_
401-0	PKP131	401	tu	tu	linguistic	none	_	Begin=645.808	_	_	_	_	_
401-1	PKP131	401	mamma:	mamma	linguistic	none	_	End=646.536	4x1	_	_	_	_
402-0	PKP131	402	che	che	linguistic	none	_	Begin=646.881	_	_	_	_	_
402-1	PKP131	402	dici	dici	linguistic	none	_	End=647.256	_	_	_	_	_
403-0	PKP131	403	quello	quello	linguistic	none	_	Begin=647.33	_	_	_	_	_
403-1	PKP131	403	si	si	linguistic	none	_	_	_	_	_	_	_
403-2	PKP131	403	trova	trova	linguistic	none	_	_	_	_	_	_	_
403-3	PKP131	403	un	un	linguistic	none	_	_	_	_	_	_	_
403-4	PKP131	403	altro	altro	linguistic	none	_	End=648.173	_	_	_	_	_
404-0	PKP131	404	>quello<	quello	linguistic	none	_	Begin=648.222	_	Fast=0-6	_	_	_
404-1	PKP131	404	ti	ti	linguistic	none	_	_	_	_	_	_	_
404-2	PKP131	404	la:scia	lascia	linguistic	none	_	End=648.99	1x1	_	_	_	_
405-0	PKP131	405	quello	quello	linguistic	none	_	Begin=649.017	_	_	_	_	_
405-1	PKP131	405	ti	ti	linguistic	none	_	_	_	_	_	_	_
405-2	PKP131	405	mette	mette	linguistic	none	_	_	_	_	_	_	_
405-3	PKP131	405	le	le	linguistic	none	_	_	_	_	_	_	_
405-4	PKP131	405	corna	corna	linguistic	none	_	_	_	_	_	_	_
405-5	PKP131	405	>te	te	linguistic	none	_	_	_	Fast=0-2	_	_	_
405-6	PKP131	405	ne	ne	linguistic	none	_	_	_	Fast=0-2	_	_	_
405-7	PKP131	405	devi<	devi	linguistic	none	_	_	_	Fast=0-4	_	_	_
405-8	PKP131	405	anda:re:	andare	linguistic	none	_	End=651.125	3x1,5x1	_	_	_	_
406-0	PKP131	406	gli	gli	linguistic	none	_	Begin=651.527	_	_	_	_	_
406-1	PKP131	406	fai	fai	linguistic	none	_	_	_	_	_	_	_
406-2	PKP131	406	venire:	venire	linguistic	none	_	End=652.433	5x1	_	_	_	_
407-0	PKP131	407	#i	i	linguistic	some	_	Begin=652.468	_	_	_	_	_
407-1	PKP131	407	complessi	complessi	linguistic	some	_	_	_	_	_	_	_
407-2	PKP131	407	d'	d'	linguistic	some	SpaceAfter=No	_	_	_	_	_	_
407-3	PKP131	407	inferiorità	inferiorità	linguistic	some	_	_	_	_	_	_	_
407-4	PKP131	407	dice	dice	linguistic	some	_	_	_	_	_	_	_
407-5	PKP131	407	perché	perché	linguistic	some	_	_	_	_	_	_	_
407-6	PKP131	407	xxxx	x	unknown	some	_	End=656.024	_	_	_	_	_
408-0	PKP131	408	#tengo	tengo	linguistic	some	_	Begin=656.65	_	_	_	_	_
408-1	PKP131	408	pure	pure	linguistic	some	_	_	_	_	_	_	_
408-2	PKP131	408	o'	o'	linguistic	some	Truncated=Yes	_	_	_	_	_	_
408-3	PKP131	408	figl	figl	linguistic	some	_	_	_	_	_	_	_
408-4	PKP131	408	suoi	suoi	linguistic	some	_	_	_	_	_	_	_
408-5	PKP131	408	m	m	linguistic	some	_	_	_	_	_	_	_
408-6	PKP131	408	l'	l'	linguistic	some	SpaceAfter=No	_	_	_	_	_	_
408-7	PKP131	408	ha	ha	linguistic	some	_	_	_	_	_	_	_
408-8	PKP131	408	xxxx	x	unknown	some	_	End=658.66	_	_	_	_	_
409-0	PKP131	409	beh	beh	linguistic	none	_	Begin=658.847|End=659.197	_	_	_	_	_
410-0	PKP125	410	((ride))	((ride))	nonverbalbehavior	none	_	Begin=659.536|End=660.256	_	_	_	_	_
411-0	PKP125	411	[m]:h	mh	linguistic	none	_	Begin=661.083|End=661.364	0x1	_	_	0-1(33)	BC
412-0	PKP131	412	[no]n	non	linguistic	none	_	Begin=661.3	_	_	_	0-2(33)	_
412-1	PKP131	412	vorrei	vorrei	linguistic	none	_	_	_	_	_	_	_
412-2	PKP131	412	dire	dire	linguistic	none	_	End=662.059	_	_	_	_	_
413-0	PKP125	413	e	e	linguistic	none	_	Begin=665.832	_	_	_	_	_
413-1	PKP125	413	quindi	quindi	linguistic	none	_	_	_	_	_	_	_
413-2	PKP125	413	lei	lei	linguistic	none	_	_	_	_	_	_	_
413-3	PKP125	413	sta	sta	linguistic	none	_	_	_	_	_	_	_
413-4	PKP125	413	meditando	meditando	linguistic	none	_	_	_	_	_	_	_
413-5	PKP125	413	se	se	linguistic	none	_	_	_	_	_	_	_
413-6	PKP125	413	m:h	mh	linguistic	none	_	End=667.901	0x1	_	_	_	FP
414-0	PKP131	414	no	no	linguistic	none	_	Begin=669.403	_	_	_	_	_
414-1	PKP131	414	ma	ma	linguistic	none	_	_	_	_	_	_	_
414-2	PKP131	414	lei:	lei	linguistic	none	_	End=670.261	2x1	_	_	_	_
415-0	PKP131	415	dice	dice	linguistic	none	_	Begin=670.379	_	_	_	_	_
415-1	PKP131	415	che	che	linguistic	none	_	_	_	_	_	_	_
415-2	PKP131	415	se	se	linguistic	none	_	_	_	_	_	_	_
415-3	PKP131	415	ne	ne	linguistic	none	_	_	_	_	_	_	_
415-4	PKP131	415	deve	deve	linguistic	none	_	_	_	_	_	_	_
415-5	PKP131	415	anda:re	andare	linguistic	none	_	End=671.63	3x1	_	_	_	_
416-0	PKP131	416	>però<	però	linguistic	none	_	Begin=671.674	_	Fast=0-4	_	_	_
416-1	PKP131	416	sta	sta	linguistic	none	_	_	_	_	_	_	_
416-2	PKP131	416	tirando:	tirando	linguistic	none	_	End=672.891	6x1	_	_	_	_
417-0	PKP131	417	la	la	linguistic	none	_	Begin=672.931	_	_	_	_	_
417-1	PKP131	417	corda	corda	linguistic	none	_	End=673.522	_	_	_	_	_
418-0	PKP125	418	qui	qui	linguistic	none	_	Begin=675.113	_	_	_	_	_
418-1	PKP125	418	la	la	linguistic	none	_	_	_	_	_	_	_
418-2	PKP125	418	martina	martina	linguistic	none	_	_	_	_	_	_	_
418-3	PKP125	418	ora	ora	linguistic	none	_	_	_	_	_	_	_
418-4	PKP125	418	che	che	linguistic	none	_	_	_	_	_	_	_
418-5	PKP125	418	si	si	linguistic	none	_	_	_	_	_	_	_
418-6	PKP125	418	scoccia	scoccia	linguistic	none	_	_	_	_	_	_	_
418-7	PKP125	418	pensa	pensa	linguistic	none	_	_	_	_	_	_	_
418-8	PKP125	418	a:	a	linguistic	none	_	_	0x1	_	_	_	_
418-9	PKP125	418	federico	federico	linguistic	none	_	End=677.655	_	_	_	_	_
419-0	PKP125	419	è	è	linguistic	none	_	Begin=678.088	_	_	_	_	_
419-1	PKP125	419	la	la	linguistic	none	_	_	_	_	_	_	_
419-2	PKP125	419	sua	sua	linguistic	none	_	_	_	_	_	_	_
419-3	PKP125	419	fidanzata	fidanzata	linguistic	none	_	_	_	_	_	_	_
419-4	PKP125	419	no?	no	linguistic	none	Intonation=Rising	End=679.325	_	_	_	_	_
420-0	PKP125	420	>più	più	linguistic	none	_	Begin=680.773	_	Fast=0-3	_	_	_
420-1	PKP125	420	o	o	linguistic	none	_	_	_	Fast=0-1	_	_	_
420-2	PKP125	420	meno<	meno	linguistic	none	_	_	_	Fast=0-4	_	_	_
420-3	PKP125	420	stessa	stessa	linguistic	none	_	_	_	_	_	_	_
420-4	PKP125	420	storia	storia	linguistic	none	_	_	_	_	_	_	_
420-5	PKP125	420	lui	lui	linguistic	none	_	_	_	_	_	_	_
420-6	PKP125	420	andava	andava	linguistic	none	_	_	_	_	_	_	_
420-7	PKP125	420	a	a	linguistic	none	_	_	_	_	_	_	_
420-8	PKP125	420	lavorare	lavorare	linguistic	none	_	End=682.709	_	_	_	_	_
421-0	PKP125	421	e	e	linguistic	none	_	Begin=682.757	_	_	_	_	_
421-1	PKP125	421	lei	lei	linguistic	none	_	_	_	_	_	_	_
421-2	PKP125	421	a	a	linguistic	none	_	_	_	_	_	_	_
421-3	PKP125	421	casa	casa	linguistic	none	_	_	_	_	_	_	_
421-4	PKP125	421	a	a	linguistic	none	_	_	_	_	_	_	_
421-5	PKP125	421	crescersii	crescersii	linguistic	none	_	_	_	_	_	_	_
421-6	PKP125	421	il	il	linguistic	none	_	_	_	_	_	_	_
421-7	PKP125	421	figlio	figlio	linguistic	none	_	End=684.231	_	_	_	_	_
422-0	PKP125	422	c(io)è	cioè	linguistic	none	_	Begin=684.29	_	_	1-3(0)	_	_
422-1	PKP125	422	a	a	linguistic	none	_	_	_	_	_	_	_
422-2	PKP125	422	(u)n	un	linguistic	none	_	_	_	_	0-1(1)	_	_
422-3	PKP125	422	certo	certo	linguistic	none	_	_	_	_	_	_	_
422-4	PKP125	422	punto	punto	linguistic	none	_	_	_	_	_	_	_
422-5	PKP125	422	senza	senza	linguistic	none	_	_	_	_	_	_	_
422-6	PKP125	422	amicizie	amicizie	linguistic	none	_	End=685.97	_	_	_	_	_
423-0	PKP125	423	senza	senza	linguistic	none	_	Begin=686.034	_	_	_	_	_
423-1	PKP125	423	conoscer(e)	conoscere	linguistic	none	_	_	_	_	8-9(0)	_	_
423-2	PKP125	423	nessuno	nessuno	linguistic	none	_	End=687.27	_	_	_	_	_
424-0	PKP125	424	a	a	linguistic	none	_	Begin=687.307	_	_	_	_	_
424-1	PKP125	424	un	un	linguistic	none	_	_	_	_	_	_	_
424-2	PKP125	424	certo	certo	linguistic	none	_	_	_	_	_	_	_
424-3	PKP125	424	punto	punto	linguistic	none	_	_	_	_	_	_	_
424-4	PKP125	424	è	è	linguistic	none	_	_	_	_	_	_	_
424-5	PKP125	424	andata	andata	linguistic	none	_	_	_	_	_	_	_
424-6	PKP125	424	proprio	proprio	linguistic	none	_	_	_	_	_	_	_
424-7	PKP125	424	in	in	linguistic	none	_	_	_	_	_	_	_
424-8	PKP125	424	esaurimento	esaurimento	linguistic	none	_	_	_	_	_	_	_
424-9	PKP125	424	nervoso	nervoso	linguistic	none	_	End=689.152	_	_	_	_	_
425-0	PKP131	425	sì:?	sì	linguistic	none	Intonation=Rising	Begin=689.679|End=690.039	1x1	_	_	_	BC
426-0	PKP125	426	no	no	linguistic	none	_	Begin=691.118	_	_	_	_	_
426-1	PKP125	426	non	non	linguistic	none	_	_	_	_	_	_	_
426-2	PKP125	426	proprio	proprio	linguistic	none	_	_	_	_	_	_	_
426-3	PKP125	426	però	però	linguistic	none	_	_	_	_	_	_	_
426-4	PKP125	426	comunque	comunque	linguistic	none	_	_	_	_	_	_	_
426-5	PKP125	426	diceva	diceva	linguistic	none	_	End=692.921	_	_	_	_	_
427-0	PKP125	427	ho	ho	linguistic	none	_	Begin=693.322	_	_	_	_	_
427-1	PKP125	427	fatto	fatto	linguistic	none	_	_	_	_	_	_	_
427-2	PKP125	427	un~	un~	linguistic	none	Interrupted=Yes	_	_	_	_	_	_
427-3	PKP125	427	è	è	linguistic	none	_	_	_	_	_	_	_
427-4	PKP125	427	stata	stata	linguistic	none	_	_	_	_	_	_	_
427-5	PKP125	427	una	una	linguistic	none	_	_	_	_	_	_	_
427-6	PKP125	427	brutta	brutta	linguistic	none	_	_	_	_	_	_	_
427-7	PKP125	427	maternità:	maternità	linguistic	none	_	End=695.295	8x1	_	_	_	_
428-0	PKP125	428	>è	è	linguistic	none	_	Begin=695.335	_	Fast=0-1	_	_	_
428-1	PKP125	428	stato<	stato	linguistic	none	_	_	_	Fast=0-5	_	_	_
428-2	PKP125	428	u:n	un	linguistic	none	_	_	0x1	_	_	_	_
428-3	PKP125	428	brutto	brutto	linguistic	none	_	_	_	_	_	_	_
428-4	PKP125	428	anno	anno	linguistic	none	_	_	_	_	_	_	_
428-5	PKP125	428	perch[é]	perché	linguistic	none	_	End=696.768	_	_	_	5-6(34)	_
429-0	PKP131	429	>[scu]sa	scusa	linguistic	none	_	Begin=696.66	_	Fast=0-5	_	0-3(34)	_
429-1	PKP131	429	(beh)<	beh	linguistic	none	_	_	_	Fast=0-3	0-3(0)	_	_
429-2	PKP131	429	ma	ma	linguistic	none	_	_	_	_	_	_	_
429-3	PKP131	429	perché:?	perché	linguistic	none	Intonation=Rising	End=697.694	5x1	_	_	_	_
430-0	PKP131	430	>non	non	linguistic	none	_	Begin=698.221	_	Fast=0-3	_	_	_
430-1	PKP131	430	ha<	ha	linguistic	none	_	_	_	Fast=0-2	_	_	_
430-2	PKP131	430	abortito?	abortito	linguistic	none	Intonation=Rising	End=699.158	_	_	_	_	_
431-0	PKP125	431	perché	perché	linguistic	none	_	Begin=700.128	_	_	_	_	_
431-1	PKP125	431	lo	lo	linguistic	none	_	_	_	_	_	_	_
431-2	PKP125	431	volevano	volevano	linguistic	none	_	End=701.029	_	_	_	_	_
432-0	PKP131	432	ma	ma	linguistic	none	_	Begin=702.33	_	_	_	_	_
432-1	PKP131	432	è	è	linguistic	none	_	_	_	_	_	_	_
432-2	PKP131	432	stato	stato	linguistic	none	_	_	_	_	_	_	_
432-3	PKP131	432	non	non	linguistic	none	_	_	_	_	_	_	_
432-4	PKP131	432	voluto	voluto	linguistic	none	_	_	_	_	_	_	_
432-5	PKP131	432	però	però	linguistic	none	_	End=703.62	_	_	_	_	_
433-0	PKP125	433	no	no	linguistic	none	_	Begin=703.778	_	_	_	_	_
433-1	PKP125	433	mi	mi	linguistic	none	_	_	_	_	_	_	_
433-2	PKP125	433	sa	sa	linguistic	none	_	_	_	_	_	_	_
433-3	PKP125	433	che	che	linguistic	none	_	_	_	_	_	_	_
433-4	PKP125	433	è	è	linguistic	none	_	_	_	_	_	_	_
433-5	PKP125	433	stato	stato	linguistic	none	_	_	_	_	_	_	_
433-6	PKP125	433	casuale	casuale	linguistic	none	_	_	_	_	_	_	_
