token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps	event
176-20	TO065	176	[del	del	linguistic	_	_	_	_	_	0-3(75)	_
176-21	TO065	176	genere	genere	linguistic	ProsodicLink=Yes	_	_	_	_	0-6(75)	_
176-22	TO065	176	>il.	il	linguistic	Intonation=Falling	_	_	Fast=0-2	_	0-2(75)	_
176-23	TO065	176	proble]ma<	problema	linguistic	_	_	_	Fast=0-8	_	0-6(75)	_
176-24	TO065	176	è	è	linguistic	_	_	_	_	_	_	_
176-25	TO065	176	trovarl[o].	trovarlo	linguistic	Intonation=Falling	End=380.811	_	_	_	7-8(76)	_
177-0	TO061	177	[ce:rto].	certo	linguistic	Intonation=Falling	Begin=379.226|End=379.941	1x1	_	_	0-5(75)	BC
178-0	TO061	178	[m]hmh.	mhmh	linguistic	Intonation=Falling	Begin=380.61|End=381.162	_	_	_	0-1(76)	BC
179-0	TO065	179	nel	nel	linguistic	_	Begin=382.694	_	_	_	_	_
179-1	TO065	179	senso	senso	linguistic	_	_	_	_	_	_	_
179-2	TO065	179	che	che	linguistic	_	_	_	_	_	_	_
179-3	TO065	179	se,	se	linguistic	Intonation=weakly_rising	End=383.811	_	_	_	_	_
180-0	TO065	180	io	io	linguistic	_	Begin=383.947	_	_	_	_	_
180-1	TO065	180	le	le	linguistic	_	_	_	_	_	_	_
180-2	TO065	180	direi	direi	linguistic	_	_	_	_	_	_	_
180-3	TO065	180	di	di	linguistic	_	_	_	_	_	_	_
180-4	TO065	180	fare	fare	linguistic	_	_	_	_	_	_	_
180-5	TO065	180	questo.	questo	linguistic	Intonation=Falling	End=385.506	_	_	_	_	_
181-0	TO065	181	appunto.	appunto	linguistic	Intonation=Falling	Begin=385.72	_	_	_	_	_
181-1	TO065	181	visto,	visto	linguistic	Intonation=weakly_rising	_	_	_	_	_	_
181-2	TO065	181	se	se	linguistic	_	_	_	_	_	_	_
181-3	TO065	181	lei	lei	linguistic	_	_	_	_	_	_	_
181-4	TO065	181	mi	mi	linguistic	_	_	_	_	_	_	_
181-5	TO065	181	manda:	manda	linguistic	_	_	4x1	_	_	_	_
181-6	TO065	181	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
181-7	TO065	181	qualche	qualche	linguistic	_	_	_	_	_	_	_
181-8	TO065	181	link,	link	linguistic	Intonation=weakly_rising	End=389.292	_	_	_	_	_
182-0	???	182	((squilla_un_cellulare))	((squilla_un_cellulare))	nonverbalbehavior	_	Begin=388.109|End=396.844	_	_	_	_	_
183-0	TO065	183	e::hm	ehm	linguistic	_	Begin=389.292|End=390.688	0x2	_	_	_	FP
184-0	TO065	184	scusi,	scusi	linguistic	Intonation=weakly_rising	Begin=390.7	_	_	_	_	_
184-1	TO065	184	zit[tisco	zittisco	linguistic	_	_	_	_	_	3-8(77)	_
184-2	TO065	184	ques]to	questo	linguistic	_	_	_	_	_	0-4(77)	_
184-3	TO065	184	coso,	coso	linguistic	Intonation=weakly_rising	End=392.727	_	_	_	_	_
185-0	TO061	185	[mh.	mh	linguistic	Intonation=Falling	Begin=391.344	_	_	_	0-2(77)	BC
185-1	TO061	185	di	di	linguistic	_	_	_	_	_	0-2(77)	_
185-2	TO061	185	nulla].	nulla	linguistic	Intonation=Falling	End=392.032	_	_	_	0-5(77)	_
186-0	TO065	186	e:hm	ehm	linguistic	_	Begin=392.902	0x1	_	_	_	FP
186-1	TO065	186	su:	su	linguistic	_	_	1x1	_	_	_	_
186-2	TO065	186	magari	magari	linguistic	_	_	_	_	_	_	_
186-3	TO065	186	mercato:,	mercato	linguistic	Intonation=weakly_rising	End=395.837	6x1	_	_	_	_
187-0	TO065	187	dell'	dell'	linguistic	SpaceAfter=No	Begin=396.87	_	_	_	_	_
187-1	TO065	187	usa:to.	usato	linguistic	Intonation=Falling	_	2x1	_	_	_	_
187-2	TO065	187	[io	io	linguistic	_	_	_	_	_	0-2(78)	_
187-3	TO065	187	cer]co	cerco	linguistic	_	_	_	_	_	0-3(78)	_
187-4	TO065	187	di	di	linguistic	_	_	_	_	_	_	_
187-5	TO065	187	capire	capire	linguistic	_	_	_	_	_	_	_
187-6	TO065	187	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
187-7	TO065	187	se	se	linguistic	_	_	_	_	_	_	_
187-8	TO065	187	si	si	linguistic	_	_	_	_	_	_	_
187-9	TO065	187	può	può	linguistic	_	_	_	_	_	_	_
187-10	TO065	187	acquisire	acquisire	linguistic	_	_	_	_	_	_	_
187-11	TO065	187	tramite	tramite	linguistic	_	_	_	_	_	_	_
187-12	TO065	187	la	la	linguistic	_	_	_	_	_	_	_
187-13	TO065	187	biblioteca.	biblioteca	linguistic	Intonation=Falling	End=401.688	_	_	_	_	_
188-0	TO061	188	[mhmh].	mhmh	linguistic	Intonation=Falling	Begin=397.655|End=398.278	_	_	_	0-4(78)	BC
189-0	TO065	189	[in	in	linguistic	_	Begin=401.701	_	_	_	0-2(79)	_
189-1	TO065	189	tem]pi	tempi	linguistic	_	_	_	_	_	0-3(79)	_
189-2	TO065	189	ragionevoli,	ragionevoli	linguistic	Intonation=weakly_rising	_	_	_	_	_	_
189-3	TO065	189	è	è	linguistic	_	_	_	_	_	_	_
189-4	TO065	189	ovvio	ovvio	linguistic	_	_	_	_	_	_	_
189-5	TO065	189	[che	che	linguistic	_	_	_	_	_	0-3(80)	_
189-6	TO065	189	se	se	linguistic	_	_	_	_	_	0-2(80)	_
189-7	TO065	189	mi	mi	linguistic	_	_	_	_	_	0-2(80)	_
189-8	TO065	189	dico]no	dicono	linguistic	_	End=404.33	_	_	_	0-4(80)	_
190-0	TO061	190	[va	va	linguistic	_	Begin=401.706	_	_	_	0-2(79)	BC[13]
190-1	TO061	190	bene].	bene	linguistic	Intonation=Falling	End=402.311	_	_	_	0-4(79)	BC[13]
191-0	TO061	191	[certo].	certo	linguistic	Intonation=Falling	Begin=403.409|End=404.123	_	_	_	0-5(80)	BC
192-0	TO065	192	ci	ci	linguistic	_	Begin=404.635	_	_	_	_	_
192-1	TO065	192	van	van	linguistic	_	_	_	_	_	_	_
192-2	TO065	192	due	due	linguistic	_	_	_	_	_	_	_
192-3	TO065	192	anni,	anni	linguistic	Intonation=weakly_rising	_	_	_	_	_	_
192-4	TO065	192	b[eh	beh	linguistic	_	_	_	_	_	1-3(81)	_
192-5	TO065	192	(.)	[PAUSE]	shortpause	_	_	_	_	_	0-3(81)	_
192-6	TO065	192	allora	allora	linguistic	_	_	_	_	_	0-6(81)	_
192-7	TO065	192	tr]oviamo	troviamo	linguistic	_	_	_	_	_	0-2(81)	_
192-8	TO065	192	un	un	linguistic	_	_	_	_	_	_	_
192-9	TO065	192	altro	altro	linguistic	_	_	_	_	_	_	_
192-10	TO065	192	sist[ema].	sistema	linguistic	Intonation=Falling	End=407.601	_	_	_	4-7(82)	_
193-0	TO061	193	[no],	no	linguistic	Intonation=weakly_rising	Begin=405.86|End=406.292	_	_	_	0-2(81)	BC
194-0	TO061	194	[certa]men[te].	certamente	linguistic	Intonation=Falling	Begin=407.194|End=408.296	_	_	_	0-5(82),8-10(83)	BC
195-0	TO065	195	[piu]ttosto,	piuttosto	linguistic	Intonation=weakly_rising	Begin=408.038|End=409.101	_	_	_	0-3(83)	_
196-0	TO065	196	per	per	linguistic	_	Begin=409.889	_	_	_	_	_
196-1	TO065	196	esempio	esempio	linguistic	_	_	_	_	_	_	_
196-2	TO065	196	il	il	linguistic	_	_	_	_	_	_	_
196-3	TO065	196	prestito	prestito	linguistic	_	_	_	_	_	_	_
196-4	TO065	196	interbiblio[tecario.	interbibliotecario	linguistic	Intonation=Falling	_	_	_	_	11-18(84)	_
196-5	TO065	196	che	che	linguistic	_	_	_	_	_	0-3(84)	_
196-6	TO065	196	è]	è	linguistic	_	_	_	_	_	0-1(84)	_
196-7	TO065	196	un'	un'	linguistic	SpaceAfter=No	_	_	_	_	_	_
196-8	TO065	196	altra	altra	linguistic	_	_	_	_	_	_	_
196-9	TO065	196	poss[ibilità].	possibilità	linguistic	Intonation=Falling	End=413.694	_	_	_	4-11(85)	_
197-0	TO061	197	[~tecario].	~tecario	linguistic	Intonation=Falling	Begin=411.749|End=412.389	_	_	_	0-8(84)	BC
198-0	TO061	198	[ho	ho	linguistic	_	Begin=412.898	_	_	_	0-2(85)	BC[14]
198-1	TO061	198	capito].	capito	linguistic	Intonation=Falling	End=413.588	_	_	_	0-6(85)	BC[14]
199-0	TO061	199	sì	sì	linguistic	_	Begin=414.093	_	_	_	_	BC[15]
199-1	TO061	199	sì.	sì	linguistic	Intonation=Falling	End=414.703	_	_	_	_	BC[15]
200-0	TO065	200	perché	perché	linguistic	_	Begin=415.1	_	_	_	_	_
200-1	TO065	200	altrimenti	altrimenti	linguistic	_	_	_	_	_	_	_
200-2	TO065	200	noi	noi	linguistic	_	_	_	_	_	_	_
200-3	TO065	200	possiamo	possiamo	linguistic	_	_	_	_	_	_	_
200-4	TO065	200	tentare	tentare	linguistic	_	_	_	_	_	_	_
200-5	TO065	200	la	la	linguistic	_	_	_	_	_	_	_
200-6	TO065	200	via	via	linguistic	_	_	_	_	_	_	_
200-7	TO065	200	del	del	linguistic	_	_	_	_	_	_	_
200-8	TO065	200	prestito	prestito	linguistic	_	_	_	_	_	_	_
200-9	TO065	200	interbibliotecario,	interbibliotecario	linguistic	Intonation=weakly_rising	End=419.513	_	_	_	_	_
201-0	TO065	201	essendo	essendo	linguistic	_	Begin=421.118	_	_	_	_	_
201-1	TO065	201	un'	un'	linguistic	SpaceAfter=No	_	_	_	_	_	_
201-2	TO065	201	opera	opera	linguistic	_	_	_	_	_	_	_
201-3	TO065	201	introvabile	introvabile	linguistic	_	_	_	_	_	_	_
201-4	TO065	201	l[a	la	linguistic	_	_	_	_	_	1-2(86)	_
201-5	TO065	201	fotoco]piamo,	fotocopiamo	linguistic	Intonation=weakly_rising	End=424.604	_	_	_	0-6(86)	_
202-0	TO061	202	[mh].	mh	linguistic	Intonation=Falling	Begin=423.412|End=423.829	_	_	_	0-2(86)	BC
203-0	TO061	203	certo.	certo	linguistic	Intonation=Falling	Begin=425.004|End=425.605	_	_	_	_	BC
204-0	TO065	204	eh.	eh	linguistic	Intonation=Falling	Begin=426.162|End=426.504	_	_	_	_	FP
205-0	TO065	205	[però],	però	linguistic	Intonation=weakly_rising	Begin=426.706	_	_	_	0-4(87)	_
205-1	TO065	205	magari	magari	linguistic	_	_	_	_	_	_	_
205-2	TO065	205	si	si	linguistic	_	_	_	_	_	_	_
205-3	TO065	205	può	può	linguistic	_	_	_	_	_	_	_
205-4	TO065	205	provare	provare	linguistic	_	_	_	_	_	_	_
205-5	TO065	205	a	a	linguistic	_	_	_	_	_	_	_
205-6	TO065	205	vedere	vedere	linguistic	_	_	_	_	_	_	_
205-7	TO065	205	se	se	linguistic	_	_	_	_	_	_	_
205-8	TO065	205	si	si	linguistic	_	_	_	_	_	_	_
205-9	TO065	205	riesce	riesce	linguistic	_	_	_	_	_	_	_
205-10	TO065	205	a	a	linguistic	_	_	_	_	_	_	_
205-11	TO065	205	comprare,	comprare	linguistic	Intonation=weakly_rising	End=430.119	_	_	_	_	_
206-0	TO061	206	[(è	è	linguistic	_	Begin=426.71	_	_	0-1(0)	0-1(87)	_
206-1	TO061	206	inevitabile.)]	inevitabile	linguistic	Intonation=Falling	End=427.49	_	_	0-11(0)	0-11(87)	_
207-0	TO065	207	a	a	linguistic	_	Begin=430.706	_	_	_	_	_
207-1	TO065	207	fa[r	far	linguistic	_	_	_	_	_	2-3(88)	_
207-2	TO065	207	acquisire	acquisire	linguistic	_	_	_	_	_	0-9(88)	_
207-3	TO065	207	dalla	dalla	linguistic	_	_	_	_	_	0-5(88)	_
207-4	TO065	207	biblioteca].	biblioteca	linguistic	Intonation=Falling	End=432.687	_	_	_	0-10(88)	_
208-0	TO061	208	[ah	ah	linguistic	_	Begin=430.861	_	_	_	0-2(88)	BC[16]
208-1	TO061	208	volentieri,	volentieri	linguistic	Intonation=weakly_rising	_	_	_	_	0-10(88)	BC[16]
208-2	TO061	208	allora	allora	linguistic	_	_	_	_	_	0-6(88)	_
208-3	TO061	208	io	io	linguistic	_	_	_	_	_	0-2(88)	_
208-4	TO061	208	control]lo.	controllo	linguistic	Intonation=Falling	End=432.899	_	_	_	0-7(88)	_
209-0	TO061	209	[guardo	guardo	linguistic	_	Begin=432.91	_	_	_	0-6(89)	_
209-1	TO061	209	bene:]	bene	linguistic	_	_	3x1	_	_	0-4(89)	_
209-2	TO061	209	dove	dove	linguistic	_	_	_	_	_	_	_
209-3	TO061	209	si	si	linguistic	_	_	_	_	_	_	_
209-4	TO061	209	pu[ò	può	linguistic	_	_	_	_	_	2-3(90)	_
209-5	TO061	209	trovare].	trovare	linguistic	Intonation=Falling	End=435.11	_	_	_	0-7(90)	_
210-0	TO065	210	[lei	lei	linguistic	_	Begin=432.912	_	_	_	0-3(89)	_
210-1	TO065	210	controlli].	controlli	linguistic	Intonation=Falling	End=433.908	_	_	_	0-9(89)	_
211-0	TO065	211	[mi	mi	linguistic	_	Begin=434.412	_	_	_	0-2(90)	_
211-1	TO065	211	manda	manda	linguistic	_	_	_	_	_	0-5(90)	_
211-2	TO065	211	i	i	linguistic	_	_	_	_	_	0-1(90)	_
211-3	TO065	211	link],	link	linguistic	Intonation=weakly_rising	_	_	_	_	0-4(90)	_
211-4	TO065	211	io	io	linguistic	_	_	_	_	_	_	_
211-5	TO065	211	vedo	vedo	linguistic	_	_	_	_	_	_	_
211-6	TO065	211	cosa	cosa	linguistic	_	_	_	_	_	_	_
211-7	TO065	211	ries[co	riesco	linguistic	_	_	_	_	_	4-6(91)	_
211-8	TO065	211	a	a	linguistic	_	_	_	_	_	0-1(91)	_
211-9	TO065	211	fare].	fare	linguistic	Intonation=Falling	End=437.211	_	_	_	0-4(91)	_
212-0	TO061	212	[va	va	linguistic	_	Begin=436.624	_	_	_	0-2(91)	BC[17]
212-1	TO061	212	bene].	bene	linguistic	Intonation=Falling	End=437.22	_	_	_	0-4(91)	BC[17]
213-0	TO065	213	se	se	linguistic	_	Begin=437.221	_	_	_	_	_
213-1	TO065	213	poi	poi	linguistic	_	_	_	_	_	_	_
213-2	TO065	213	non	non	linguistic	_	_	_	_	_	_	_
213-3	TO065	213	si	si	linguistic	_	_	_	_	_	_	_
213-4	TO065	213	riesce?	riesce	linguistic	Intonation=Rising	End=438.789	_	_	_	_	_
214-0	TO065	214	oppure	oppure	linguistic	_	Begin=439.386	_	_	_	_	_
214-1	TO065	214	i	i	linguistic	_	_	_	_	_	_	_
214-2	TO065	214	tempi	tempi	linguistic	_	_	_	_	_	_	_
214-3	TO065	214	sono	sono	linguistic	_	_	_	_	_	_	_
214-4	TO065	214	tro[ppo	troppo	linguistic	_	_	_	_	_	3-6(92)	_
214-5	TO065	214	lunghi]?	lunghi	linguistic	Intonation=Rising	End=441.403	_	_	_	0-6(92)	_
215-0	TO061	215	[>troppo	troppo	linguistic	_	Begin=440.593	_	Fast=0-6	_	0-6(92)	BC[18]
215-1	TO061	215	lunghi<].	lunghi	linguistic	Intonation=Falling	End=441.302	_	Fast=0-6	_	0-6(92)	BC[18]
216-0	TO065	216	lei	lei	linguistic	_	Begin=442.486	_	_	_	_	_
216-1	TO065	216	va	va	linguistic	_	_	_	_	_	_	_
216-2	TO065	216	da	da	linguistic	_	_	_	_	_	_	_
216-3	TO065	216	donata	donata	linguistic	_	_	_	_	_	_	_
216-4	TO065	216	verdi,	verdi	linguistic	Intonation=weakly_rising	End=444.394	_	_	_	_	_
217-0	TO065	217	alla	alla	linguistic	_	Begin=444.476	_	_	_	_	_
217-1	TO065	217	bi~	bi~	linguistic	Interrupted=Yes|ProsodicLink=Yes	_	_	_	_	_	_
217-2	TO065	217	o	o	linguistic	_	_	_	_	_	_	_
217-3	TO065	217	comunque	comunque	linguistic	_	_	_	_	_	_	_
217-4	TO065	217	non	non	linguistic	_	_	_	_	_	_	_
217-5	TO065	217	so	so	linguistic	_	_	_	_	_	_	_
217-6	TO065	217	chi	chi	linguistic	_	_	_	_	_	_	_
217-7	TO065	217	si	si	linguistic	_	_	_	_	_	_	_
217-8	TO065	217	occupi	occupi	linguistic	_	_	_	_	_	_	_
217-9	TO065	217	del	del	linguistic	_	_	_	_	_	_	_
217-10	TO065	217	prestito	prestito	linguistic	_	_	_	_	_	_	_
217-11	TO065	217	int~	int~	linguistic	Interrupted=Yes|ProsodicLink=Yes	_	_	_	_	_	_
217-12	TO065	217	interbibliotecario	interbibliotecario	linguistic	_	_	_	_	_	_	_
217-13	TO065	217	ora	ora	linguistic	_	_	_	_	_	_	_
217-14	TO065	217	in	in	linguistic	_	_	_	_	_	_	_
217-15	TO065	217	via	via	linguistic	_	_	_	_	_	_	_
217-16	TO065	217	bava	bava	linguistic	_	_	_	_	_	_	_
217-17	TO065	217	ma	ma	linguistic	_	_	_	_	_	_	_
217-18	TO065	217	credo	credo	linguistic	_	_	_	_	_	_	_
217-19	TO065	217	sia	sia	linguistic	_	_	_	_	_	_	_
217-20	TO065	217	lei?	lei	linguistic	Intonation=Rising	End=449.796	_	_	_	_	_
218-0	TO065	218	e,	e	linguistic	Intonation=weakly_rising	Begin=450.381|End=450.724	_	_	_	_	_
219-0	TO065	219	pone	pone	linguistic	_	Begin=451.26	_	_	_	_	_
219-1	TO065	219	il	il	linguistic	_	_	_	_	_	_	_
219-2	TO065	219	problema.	problema	linguistic	Intonation=Falling	End=452.011	_	_	_	_	_
220-0	TO065	220	riusciamo	riusciamo	linguistic	_	Begin=452.011	_	_	_	_	_
220-1	TO065	220	ad	ad	linguistic	_	_	_	_	_	_	_
220-2	TO065	220	[avere	avere	linguistic	_	_	_	_	_	0-5(93)	_
220-3	TO065	220	questo	questo	linguistic	_	_	_	_	_	0-6(93)	_
220-4	TO065	220	vol]ume?	volume	linguistic	Intonation=Rising	End=453.739	_	_	_	0-3(93)	_
221-0	TO061	221	[va	va	linguistic	_	Begin=452.61	_	_	_	0-2(93)	BC[19]
221-1	TO061	221	bene].	bene	linguistic	Intonation=Falling	End=453.406	_	_	_	0-4(93)	BC[19]
222-0	TO065	222	perché	perché	linguistic	_	Begin=453.744	_	_	_	_	_
222-1	TO065	222	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
222-2	TO065	222	bisogna	bisogna	linguistic	_	_	_	_	_	_	_
222-3	TO065	222	assolutamente	assolutamente	linguistic	_	_	_	_	_	_	_
222-4	TO065	222	le[ggerlo].	leggerlo	linguistic	Intonation=Falling	End=455.912	_	_	_	2-8(95)	_
223-0	TO061	223	[sì].	sì	linguistic	Intonation=Falling	Begin=455.459|End=455.819	_	_	_	0-2(95)	BC
224-0	TO061	224	[s]ì	sì	linguistic	_	Begin=455.825	_	_	_	0-1(94)	BC[20]
224-1	TO061	224	infatti	infatti	linguistic	_	_	_	_	_	_	BC[20]
224-2	TO061	224	lì	lì	linguistic	_	_	_	_	_	_	_
224-3	TO061	224	non	non	linguistic	_	_	_	_	_	_	_
224-4	TO061	224	so	so	linguistic	_	_	_	_	_	_	_
224-5	TO061	224	specificato	specificato	linguistic	_	_	_	_	_	_	_
224-6	TO061	224	le	le	linguistic	_	_	_	_	_	_	_
224-7	TO061	224	pagine	pagine	linguistic	_	_	_	_	_	_	_
224-8	TO061	224	p~	p~	linguistic	Interrupted=Yes	_	_	_	_	_	_
224-9	TO061	224	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
224-10	TO061	224	perché:	perché	linguistic	_	_	5x1	_	_	_	_
224-11	TO061	224	rispetto	rispetto	linguistic	_	_	_	_	_	_	_
224-12	TO061	224	agli	agli	linguistic	_	_	_	_	_	_	_
224-13	TO061	224	altri	altri	linguistic	_	_	_	_	_	_	_
224-14	TO061	224	che	che	linguistic	_	_	_	_	_	_	_
224-15	TO061	224	invec[e	invece	linguistic	_	_	_	_	_	5-6(96)	_
224-16	TO061	224	ho:]	ho	linguistic	_	End=460.343	1x1	_	_	0-2(96)	_
225-0	TO065	225	[(n)o	no	linguistic	_	Begin=459.616	_	_	0-1(0)	0-2(96)	BC[21]
225-1	TO065	225	ecco],	ecco	linguistic	Intonation=weakly_rising	End=460.354	_	_	_	0-4(96)	BC[21]
226-0	TO065	226	(b)a	ba	linguistic	_	Begin=461.337	_	_	0-1(0)	_	_
226-1	TO065	226	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
226-2	TO065	226	cosa	cosa	linguistic	_	_	_	_	_	_	_
226-3	TO065	226	facciamo	facciamo	linguistic	_	_	_	_	_	_	_
226-4	TO065	226	le	le	linguistic	_	_	_	_	_	_	_
226-5	TO065	226	dico	dico	linguistic	_	_	_	_	_	_	_
226-6	TO065	226	quello	quello	linguistic	_	_	_	_	_	_	_
226-7	TO065	226	che	che	linguistic	_	_	_	_	_	_	_
226-8	TO065	226	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
226-9	TO065	226	emerge	emerge	linguistic	_	_	_	_	_	_	_
226-10	TO065	226	da	da	linguistic	_	_	_	_	_	_	_
226-11	TO065	226	qui	qui	linguistic	ProsodicLink=Yes	_	_	_	_	_	_
226-12	TO065	226	o?	o	linguistic	Intonation=Rising	_	_	_	_	_	_
226-13	TO065	226	continua	continua	linguistic	_	_	_	_	_	_	_
226-14	TO065	226	lei	lei	linguistic	_	_	_	_	_	_	_
226-15	TO065	226	con	con	linguistic	_	_	_	_	_	_	_
226-16	TO065	226	le	le	linguistic	_	_	_	_	_	_	_
226-17	TO065	226	domande.	domande	linguistic	Intonation=Falling	End=465.757	_	_	_	_	_
227-0	TO061	227	ah	ah	linguistic	_	Begin=465.757	_	_	_	_	_
227-1	TO061	227	(a)llor~	allor~	linguistic	Interrupted=Yes	_	_	_	0-1(0)	_	_
227-2	TO061	227	queste	queste	linguistic	_	_	_	_	_	_	_
227-3	TO061	227	le	le	linguistic	_	_	_	_	_	_	_
227-4	TO061	227	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
227-5	TO061	227	sono	sono	linguistic	_	_	_	_	_	_	_
227-6	TO061	227	tutte	tutte	linguistic	_	_	_	_	_	_	_
227-7	TO061	227	perché	perché	linguistic	_	_	_	_	_	_	_
227-8	TO061	227	mi	mi	linguistic	_	_	_	_	_	_	_
227-9	TO061	227	ero	ero	linguistic	_	_	_	_	_	_	_
227-10	TO061	227	segnata	segnata	linguistic	_	_	_	_	_	_	_
227-11	TO061	227	i	i	linguistic	_	_	_	_	_	_	_
227-12	TO061	227	punti::	punti	linguistic	_	_	4x2	_	_	_	_
227-13	TO061	227	sì.	sì	linguistic	Intonation=Falling	End=469.808	_	_	_	_	_
228-0	TO061	228	>no	no	linguistic	_	Begin=469.808	_	Fast=0-2	_	_	_
228-1	TO061	228	no<.	no	linguistic	Intonation=Falling	_	_	Fast=0-2	_	_	_
228-2	TO061	228	sono	sono	linguistic	_	_	_	_	_	_	_
228-3	TO061	228	tutti:.	tutti	linguistic	Intonation=Falling	End=471.15	4x1	_	_	_	_
229-0	TO061	229	[i:	i	linguistic	_	Begin=471.15	0x1	_	_	0-1(97)	_
229-1	TO061	229	i	i	linguistic	_	_	_	_	_	0-1(97)	_
229-2	TO061	229	punti	punti	linguistic	_	_	_	_	_	0-5(97)	_
229-3	TO061	229	che	che	linguistic	_	_	_	_	_	0-3(97)	_
229-4	TO061	229	avevo:].	avevo	linguistic	Intonation=Falling	End=472.593	4x1	_	_	0-5(97)	_
230-0	TO065	230	[allora,	allora	linguistic	Intonation=weakly_rising	Begin=471.156	_	_	_	0-6(97)	_
230-1	TO065	230	io	io	linguistic	_	_	_	_	_	0-2(97)	_
230-2	TO065	230	direi].	direi	linguistic	Intonation=Falling	End=472.424	_	_	_	0-5(97)	_
231-0	TO065	231	[(e:)]h	eh	linguistic	_	Begin=472.505	0x1	_	0-1(0)	0-1(98)	FP
231-1	TO065	231	a	a	linguistic	_	_	_	_	_	_	_
231-2	TO065	231	questo	questo	linguistic	_	_	_	_	_	_	_
231-3	TO065	231	punto	punto	linguistic	_	_	_	_	_	_	_
231-4	TO065	231	le	le	linguistic	_	_	_	_	_	_	_
231-5	TO065	231	cose	cose	linguistic	_	_	_	_	_	_	_
231-6	TO065	231	importanti	importanti	linguistic	_	_	_	_	_	_	_
231-7	TO065	231	sono	sono	linguistic	_	_	_	_	_	_	_
231-8	TO065	231	due.	due	linguistic	Intonation=Falling	End=475.209	_	_	_	_	_
232-0	TO065	232	beh	beh	linguistic	_	Begin=476.004	_	_	_	_	_
232-1	TO065	232	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
232-2	TO065	232	innanzitutto	innanzitutto	linguistic	_	_	_	_	_	_	_
232-3	TO065	232	è	è	linguistic	_	_	_	_	_	_	_
232-4	TO065	232	già	già	linguistic	_	_	_	_	_	_	_
232-5	TO065	232	un	un	linguistic	_	_	_	_	_	_	_
232-6	TO065	232	dato	dato	linguistic	_	_	_	_	_	_	_
232-7	TO065	232	il	il	linguistic	_	_	_	_	_	_	_
232-8	TO065	232	fatto	fatto	linguistic	_	_	_	_	_	_	_
232-9	TO065	232	che,	che	linguistic	Intonation=weakly_rising	End=478.505	_	_	_	_	_
233-0	TO065	233	la	la	linguistic	_	Begin=479.563	_	_	_	_	_
233-1	TO065	233	rivista	rivista	linguistic	_	_	_	_	_	_	_
233-2	TO065	233	di	di	linguistic	_	_	_	_	_	_	_
233-3	TO065	233	studi	studi	linguistic	_	_	_	_	_	_	_
233-4	TO065	233	boccacciani	boccacciani	linguistic	_	_	_	_	_	_	_
233-5	TO065	233	[non	non	linguistic	_	_	_	_	_	0-3(99)	_
233-6	TO065	233	abbia	abbia	linguistic	_	_	_	_	_	0-5(99)	_
233-7	TO065	233	mai	mai	linguistic	_	_	_	_	_	0-3(99)	_
233-8	TO065	233	ospitato]	ospitato	linguistic	_	_	_	_	_	0-8(99)	_
233-9	TO065	233	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
233-10	TO065	233	[un	un	linguistic	_	_	_	_	_	0-2(100)	_
233-11	TO065	233	articolo	articolo	linguistic	_	_	_	_	_	0-8(100)	_
233-12	TO065	233	del	del	linguistic	_	_	_	_	_	0-3(100)	_
233-13	TO065	233	genere].	genere	linguistic	Intonation=Falling	End=484.656	_	_	_	0-6(100)	_
234-0	TO061	234	[sì,	sì	linguistic	Intonation=weakly_rising	Begin=481.203	_	_	_	0-2(99)	BC
234-1	TO061	234	non	non	linguistic	_	_	_	_	_	0-3(99)	_
234-2	TO061	234	ci	ci	linguistic	_	_	_	_	_	0-2(99)	_
234-3	TO061	234	sono:	sono	linguistic	_	_	3x1	_	_	0-4(99)	_
234-4	TO061	234	proprio:]	proprio	linguistic	_	End=483.0	6x1	_	_	0-7(99)	_
235-0	TO061	235	[e	e	linguistic	_	Begin=483.0	_	_	_	0-1(100)	_
235-1	TO061	235	ho	ho	linguistic	_	_	_	_	_	0-2(100)	_
235-2	TO061	235	controllato	controllato	linguistic	_	_	_	_	_	0-11(100)	_
235-3	TO061	235	bene	bene	linguistic	_	_	_	_	_	0-4(100)	_
235-4	TO061	235	tutto.	tutto	linguistic	Intonation=Falling	_	_	_	_	0-5(100)	_
235-5	TO061	235	sì]	sì	linguistic	_	_	_	_	_	0-2(100)	BC[22]
235-6	TO061	235	sì.	sì	linguistic	Intonation=Falling	End=484.912	_	_	_	_	BC[22]
236-0	TO065	236	eh	eh	linguistic	_	Begin=484.982	_	_	_	_	BC
236-1	TO065	236	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
236-2	TO065	236	lo	lo	linguistic	_	_	_	_	_	_	_
236-3	TO065	236	terrei	terrei	linguistic	_	_	_	_	_	_	_
236-4	TO065	236	lì	lì	linguistic	_	_	_	_	_	_	_
